-0.95944,-0.64034,-0.69801,-0.8762,-0.86953,-1.0376,-0.63682,-0.38382,-0.2836,-1.27049,-0.76041,-1.00917,0.421,-0.24626,-0.05286,-0.56117,-0.83894,-0.17331,-0.93263,0.1063,-1.01411,0.48748,-0.81834,0.17367,0.81457,-0.68625,-0.60479,-1.37167,-0.89322,-1.04952,-0.67679,-0.20461,-0.67583,-0.58646,-0.35914,-1.13727,-1.27226,-0.68164,-1.13837,-0.59954,-0.63681,-0.99088,-0.60271,0.16336,-1.13295,-0.72821,-0.52799,-0.5791,-0.70563,-1.27222,-1.30633,-0.73158,-0.79073,-0.61172,-0.43327,0.16607,-1.42845,-0.6829,-0.76976,-0.75266,-0.84192,-0.66201,-0.85286,-1.19841,-0.86272,-0.52947,-1.11319,0.52239,0.06511,0.38616,-0.75279,-0.99215,-1.19939,-0.80711,-0.98417,0.76552,-0.96563,-0.87478,-1.27433,-0.65647,0.10798,-0.00401,-0.98241,-0.81094,1.2775,-0.25692,-0.39384,-0.86046,-1.09176,-0.73279,-0.00806,-0.94825,0.05827
0.00422,-1.01977,0.26347,-0.27875,0.76691,-0.28302,-0.09106,-0.04439,-0.10389,1.35423,-0.34527,-0.0921,-0.41607,-0.66515,-0.07463,0.72758,1.78273,-0.80159,-0.01469,-0.14729,0.5827,-0.3116,0.10291,-0.42256,0.33381,0.17271,-0.22836,-0.84665,1.24635,0.69243,-0.48066,-0.5386,-1.03447,0.23647,-0.07922,0.9868,-0.65558,-0.15149,0.99533,-0.12879,-0.17205,0.14782,-0.36673,4.55491,1.25024,-0.32548,0.83353,0.66196,1.85563,-0.20294,-0.04707,-0.90326,1.31098,0.33026,0.47092,0.56534,0.37683,0.66765,-0.38524,-0.238,0.1259,0.16028,-0.27693,0.91884,0.00053,0.11183,0.11162,-0.0681,-0.14351,0.36856,0.22164,-0.04391,0.30256,-0.20046,1.3344,0.19005,0.04868,0.08768,0.37364,-0.36586,0.53412,0.422,0.29544,1.40934,-0.49152,-0.91079,-1.06956,-0.71898,-0.14778,0.81017,-0.60315,-0.16891,0.63441
0.01502,-0.9377,-0.28704,0.2826,-0.02646,-0.94653,0.56946,-0.11973,0.11209,1.04102,0.40173,-0.64774,-0.75327,-0.42922,0.16558,0.26546,0.58089,0.22759,0.18627,0.74562,-0.22103,-0.27326,-0.44674,-0.7299,-0.8391,0.57394,-0.23142,0.27666,-0.28431,-0.14297,-0.41805,-0.23426,-0.81523,-0.13629,0.86793,0.04134,0.28811,-0.27709,1.11378,-1.2293,-0.32297,-0.67686,-1.53566,1.05246,0.71204,-1.24178,0.28333,0.1796,0.27063,0.03765,-0.23404,0.48403,-0.02855,-0.35548,-0.37491,-0.37191,-0.06187,-0.26399,0.50802,0.74219,-0.31756,-0.16399,-0.25903,0.24106,0.01133,0.60736,0.04905,-0.23457,0.50599,0.04541,0.51701,1.28756,0.4676,1.07464,0.70106,0.91006,0.2722,0.21035,-0.01595,1.20304,1.34635,0.2899,0.17398,-0.4864,-0.51859,0.99152,-0.17477,-1.0514,-0.43124,0.10271,1.03655,-0.41226,1.43474
-0.34523,-0.01529,-0.8898,-0.30577,-0.23619,-0.5273,-0.56087,0.0602,-0.39902,1.16875,-0.57063,-0.75134,0.0302,-0.86827,-0.53429,-0.32729,-0.50298,-0.27129,-0.54361,-0.07499,-0.53608,-0.21458,-0.67077,0.44544,-0.63584,-0.53948,0.51968,-1.09948,-1.38607,-0.34312,-0.38668,-1.12415,-0.43034,-1.25973,-0.50949,-1.07588,-1.09262,-0.91874,-0.65408,-0.66977,-0.53708,0.24066,0.23492,0.04009,-0.77137,0.24724,-0.00772,-0.34079,-0.18995,-0.57855,-0.72693,-1.06895,0.03472,-0.57098,1.09697,-0.57976,0.11206,-0.61961,-0.45141,-0.3626,-1.23783,-0.86847,-0.64893,-0.32524,-0.47393,-0.57822,-0.8857,0.94516,0.25029,0.36423,-0.76385,-0.37771,-0.69008,-1.3397,-0.66816,0.52452,-0.62827,-0.45214,-0.54393,-0.48983,-0.13929,-0.77092,-0.29039,-0.41962,0.21707,-0.88153,0.27294,-0.43362,-1.38445,-0.4551,-0.12347,-0.70196,1.49812
-1.18679,-1.87699,-0.86023,-1.24318,-0.74663,-1.04163,-1.00622,-0.26603,-0.16401,-0.57148,-1.57277,-0.4428,-1.58918,-0.47887,-0.3685,-0.30842,0.47261,0.23043,-0.81296,-0.67705,0.83299,0.23154,-0.77864,0.30919,0.64348,-0.59715,-0.99739,-1.06658,-0.19477,-0.414,-0.86108,-0.83856,-1.32314,-0.83035,0.38138,-0.53401,-0.43233,-0.85493,-0.20269,-0.26347,-0.80823,-0.26533,-0.76874,0.49349,1.20692,0.61397,-0.74474,-0.8193,-0.14947,-0.78245,-0.54748,-1.11807,-1.31599,0.1117,-0.07941,-0.92332,0.12616,-1.01718,-0.74283,-0.18207,-0.93624,-0.50224,-1.23686,-0.48635,-0.80049,-0.61312,-0.76736,0.41856,0.17239,0.5682,-0.85083,-1.00332,-1.16244,-0.79576,-0.76547,-0.31223,-0.6097,-0.9435,-1.21041,-1.0761,-0.04604,0.6559,0.38227,1.74928,-0.72371,-0.54171,-0.89547,-1.15619,-1.20798,-0.78595,-0.39369,-0.29151,1.15797
-1.2811,-1.11416,-1.36428,-1.06184,-0.82553,-0.74305,-0.7224,-0.33595,-0.04175,-1.40283,-1.022,-0.73358,-0.66287,-1.56055,-1.34328,-0.76929,-0.78142,-1.15555,-0.96901,-0.65198,-1.42737,1.48535,-0.7342,0.72371,1.52896,-1.20334,-0.7361,-0.60605,-1.25377,-1.13434,-0.84303,-0.452,-0.80331,-0.59699,-1.58705,-1.17531,-1.41564,-0.40669,-0.62964,-0.54671,-0.83307,-0.99848,-1.59404,-1.24401,-0.2015,0.22762,-1.51008,-0.68487,-0.71434,-0.44606,-1.09843,-0.64739,-1.34282,-0.85118,0.22977,-0.37091,-0.87278,-0.86874,-0.63353,-0.40914,-0.7924,-0.75067,-1.01991,-1.3505,-1.02834,-1.14485,-1.2255,1.84374,1.49334,-2.28185,-0.92257,-1.43451,-1.23202,-0.64669,-1.13576,-1.4799,-1.00326,-0.33016,-1.15292,-0.51621,-0.83837,-0.52074,-0.42309,-1.06867,0.89575,-1.19464,-1.0982,-1.64793,-0.94161,-1.28768,-0.46768,-0.4167,0.99172
0.68386,-0.25872,1.14115,1.14532,0.81228,0.81242,0.69626,0.43972,0.76105,0.47502,0.56278,1.16927,-0.05344,0.33029,0.36761,1.00534,0.78874,-0.60007,0.71391,1.10074,-0.36705,1.50632,0.5759,-0.06167,0.39811,1.54318,-0.36565,0.00882,0.77472,0.42054,0.73296,0.29753,-0.63661,0.62977,0.03298,-0.59705,-0.46151,-0.15063,1.10285,1.19957,0.67824,-0.55523,0.55467,0.51442,1.20321,-0.43651,2.29715,0.48743,0.86567,-0.93847,1.22372,1.72745,0.84742,-0.33809,1.20155,2.72635,0.90272,0.82959,0.83815,-0.56038,0.79962,-0.16413,0.12697,0.50208,0.49484,0.55107,1.20681,-0.24192,-0.45134,-0.39428,0.86272,2.07433,1.31181,-0.17936,1.42965,1.11136,1.23999,1.97458,2.32674,1.08595,-0.25258,-1.15039,0.41765,-0.19738,0.03676,0.84794,-0.16435,-0.57931,0.90851,-1.49116,0.09615,0.17331,-1.8973
-0.75809,-0.06542,-0.50192,-0.66402,-1.55021,-0.41111,-1.64901,-0.18081,-0.90004,-1.20092,-1.29497,-0.96948,0.48841,-0.1264,-0.3535,-0.60106,-1.22187,-0.5618,-0.98429,-0.05873,-1.24419,-0.28557,-0.92652,1.46151,1.43082,-1.18345,-1.14036,-1.03165,-1.12459,-0.96405,-0.75406,-0.69359,-0.86067,-1.23414,0.65312,-0.98478,-1.72959,-1.0304,-0.81353,-0.20645,-1.16942,0.65654,-0.85718,-0.70985,-1.26587,1.7148,-0.6664,-0.82216,-1.47238,-0.90843,-0.92513,-0.28445,-0.04714,-1.35198,0.99434,-0.70368,-0.61549,-1.07169,-0.20998,-0.67781,-0.92378,-0.71686,-0.39505,-0.63786,-0.79987,-1.10415,-0.95736,-0.1415,0.3968,-0.52023,-0.94446,-0.61671,-1.01566,-0.70977,-1.15074,-0.93533,-1.44665,-1.48318,-1.14018,-1.42636,-0.19487,-1.10156,0.68049,-0.28131,-1.54728,-0.87075,-1.48244,-0.33212,-0.59801,-0.72548,0.09195,-0.68537,0.82015
-0.86359,0.12025,-1.05896,-0.6598,-0.68723,-0.95368,-1.14477,-1.17077,-0.56595,-0.89888,-1.07924,-0.78314,-0.55212,-0.34911,-0.13079,-0.26884,-0.59578,0.15816,-0.6301,-0.37201,-1.30372,0.83414,-0.9011,0.79101,0.61123,-1.34833,-0.69326,-0.32434,-0.51575,-0.50739,-0.53677,-0.50167,-0.31528,-1.21274,-0.55725,-0.67392,-0.43088,-0.5639,-0.68363,-0.7745,-0.30875,-0.26839,-1.00051,0.02285,-0.63581,1.27605,-0.91712,-1.08413,-0.58812,-0.76416,-0.9632,-0.81146,-0.72413,-0.36116,1.21667,0.89874,-1.01362,-1.16724,-0.44131,-1.15174,-0.83305,-0.06923,-0.53487,-0.81545,-0.54768,-0.69404,-0.86756,0.029,0.05151,-0.69577,-0.79337,-1.00511,-1.16069,-0.57477,-1.11466,-1.8772,-1.12228,-1.11231,-1.0491,-0.76325,-0.03465,-0.52443,-0.32013,-0.52327,-1.13159,-0.48852,-0.38153,-0.46767,-0.91873,-1.01078,-0.02294,-1.04827,0.46226
0.81562,1.65011,0.21034,1.89019,0.61681,0.06484,0.58719,0.44913,1.23934,0.45708,1.06439,-0.16206,0.25768,-0.37031,0.2368,-0.27574,0.72806,0.094,-0.17491,-0.11183,0.27315,-1.38788,1.02937,-1.54932,-1.12018,1.45304,-0.19088,1.02744,0.33787,-0.06128,0.81891,0.46402,-1.26844,0.30847,1.44437,-0.27014,-0.12653,0.66714,0.07994,-0.51901,0.72482,0.07561,-0.84788,-0.49442,1.23207,-0.87873,-0.21091,0.41913,-0.25196,1.31238,-0.15177,0.48993,-0.07029,-0.74403,-1.39404,-2.07133,0.47055,-0.33834,0.38154,1.39602,-0.14185,-0.78377,0.29965,0.60135,-0.16637,1.02295,-0.11459,1.04907,-0.84085,0.60607,0.90212,0.64835,0.51446,0.49176,0.27229,1.02636,1.4252,0.68896,0.50523,1.88392,-0.02842,1.99637,0.11267,-0.55778,-0.09316,0.46859,0.68902,-1.76596,0.76713,0.28973,-0.19911,-0.17418,0.06507
0.53362,-0.39426,0.79205,0.80457,0.99222,0.11291,0.53343,1.41976,0.70852,0.66193,0.69968,1.29644,0.12237,0.5532,0.07042,-0.30107,1.35188,0.4092,0.91649,0.81212,0.4862,-0.44729,0.72717,-1.02042,-0.13606,1.00116,0.88145,0.04147,0.1821,0.67934,-0.44458,0.51783,0.60122,1.53604,0.08627,0.37176,0.63359,0.14576,0.54502,1.22905,0.52142,0.4993,-0.1135,0.74069,1.60274,-0.91821,2.01195,1.20748,1.44999,0.15512,0.15354,2.77597,1.93605,0.57691,0.71509,-0.11015,-0.07488,1.0188,-0.34947,0.4055,1.49018,0.69428,0.47134,0.85504,0.77031,0.29904,1.11228,-0.5666,0.58417,0.12867,0.60234,0.47621,0.63751,0.83574,0.85938,-0.47612,0.14087,1.03851,0.98739,1.69235,1.89221,-0.19965,1.51196,0.62437,0.4488,0.67419,-1.59732,1.21264,2.27396,0.87759,0.27393,0.00642,-1.26558
-0.39784,0.15992,-0.68276,0.04121,-0.59379,-0.94958,-0.0444,-0.49633,-0.27488,0.4671,-0.75644,-0.87189,1.04521,0.13819,1.58702,0.03589,-0.61403,0.25401,-0.51117,0.0038,0.76029,1.32966,-0.47723,-0.02575,-0.38931,0.0431,0.53796,-1.26522,-0.12472,-0.03279,-0.48678,0.20481,0.20552,-0.91946,-0.94622,0.5235,-0.60602,-0.31724,0.11106,-0.65256,-0.70933,0.62436,0.3996,0.55305,-0.11815,-0.43926,-0.75993,-0.54886,-0.48276,-0.53935,-0.66568,-0.3123,-0.45076,0.57873,0.66524,-0.73033,-0.54266,-0.54103,-0.42404,-0.47787,-0.39778,-0.62983,0.00097,-0.44053,-1.13014,-0.65696,-0.73068,0.58797,-0.83948,-0.14276,-0.91006,0.03196,-0.6818,-0.7572,-0.64148,0.15373,0.26246,0.19063,-0.31508,-0.63228,0.32915,0.18733,-1.70418,-0.45153,0.67675,0.2719,0.32177,0.35871,-0.89223,-0.26788,-0.43489,-0.29078,-0.2366
0.03405,-0.57383,-1.00811,-0.62743,-0.11256,0.67832,-0.34111,-0.30161,0.45931,-0.95715,0.19953,0.53757,-0.38088,-0.45009,-0.39869,-0.8729,0.21657,-1.07315,0.02706,-0.76443,-0.29072,1.36269,0.31636,0.59523,-0.04231,0.2861,-0.1654,-0.37562,0.95847,0.25355,0.22944,-0.09535,-0.47798,0.35563,-0.80607,-0.50251,-0.03881,0.27,-0.25377,0.79491,-0.21032,-0.1559,-0.6219,-0.01817,-0.04064,1.21741,0.61521,-0.61718,0.25488,-0.11763,0.20906,1.04233,0.47638,-1.3501,1.99236,1.068,0.57722,0.49534,-0.0102,-0.3265,-0.04362,-0.29419,-0.57007,0.55857,-0.12792,0.22407,0.33286,0.10316,0.03862,-0.86452,0.72129,0.25581,0.3466,0.30593,0.13491,-0.08414,-0.00068,0.35117,0.48148,0.2712,0.26942,-0.40067,-0.09936,-0.19147,0.68299,-0.00899,-1.26124,0.49719,-0.30379,-1.22279,-0.61032,0.0955,-0.1336
